group	se	rank	jsd	fdr	cn_mean	gene	dist_kb	chrom	start	end
NCCIT	USE_1369	14	0.5339	0.0	1.728	L1TD1	7	chr1	62194901	62198264
NCCIT	USE_21315	15	0.5341	0.0	1.451	PELI1	135	chr2	64253148	64254959
NCIH1048	USE_25075	1	0.5391	0.0	1.099	TPTE	825	chr21	9737769	9739080
NCIH1048	USE_32816	2	0.549	0.0	1.082	C5orf58	59	chr5	170181025	170184066
NCIH1048	USE_15752	3	0.5522	0.0	0.586	ADAMTS18	171	chr16	77510832	77515833
NCIH1048	USE_40374	4	0.5588	0.0	1.038	PTP4A3	184	chr8	141595750	141597214
NCIH1048	USE_32499	5	0.5598	0.0	1.687	SPINK5	29	chr5	148109874	148111658
NCIH1048	USE_8215	6	0.5617	0.0	1.046	POU2F3	23	chr11	120254420	120256148
NCIH1048	USE_30168	7	0.5629	0.0	0.954	FAM241A	376	chr4	111792875	111794857
NCIH1048	USE_36865	8	0.5631	0.0	1.025	ZNF804B	486	chr7	89534104	89536543
NCIH1048	USE_28055	9	0.5651	0.0	1.099	BFSP2	62	chr3	133374859	133376071
NCIH1048	USE_40544	10	0.5667	0.0	1.109	GLIS3	20	chr9	4064550	4066129
NCIH1048	USE_30905	11	0.5692	0.0	0.916	IRX1	645	chr5	4243318	4245473
NCIH1048	USE_16265	12	0.5711	0.0	1.033	PIK3R5	54	chr17	8975594	8977822
NCIH1048	USE_16288	13	0.5714	0.0	1.078	PIRT	1	chr17	10828227	10829431
NCIH1048	USE_7746	14	0.5718	0.0	1.086	FAT3	67	chr11	92489431	92496032
NCIH1048	USE_12450	15	0.5719	0.0	1.052	OTX2	98	chr14	56703333	56716553
NCIH1299	USE_10858	1	0.6181	0.0	0.094	FGF9	44	chr13	21716315	21748112
NCIH1299	USE_10859	2	0.6198	0.0	0.094	FGF9	135	chr13	21812555	21834261
NCIH1299	USE_10861	3	0.6209	0.0	0.094	FGF9	285	chr13	21959978	21986994
NCIH1299	USE_33016	4	0.6229	0.0	1.09	RASGEF1C	18	chr5	180136056	180137583
NCIH1299	USE_25545	5	0.6248	0.0	0.113	RRP1B	25	chr21	43644266	43660676
NCIH1299	USE_10862	6	0.6253	0.0	0.094	FGF9	299	chr13	21986453	21989057
NCIH1299	USE_10860	7	0.6261	0.0	0.094	FGF9	156	chr13	21837582	21851419
NCIH1299	USE_24984	8	0.6285	0.0	1.195	ZBTB46	20	chr20	63807661	63809390
NCIH1299	USE_25543	9	0.6286	0.0	0.04	HSF2BP	28	chr21	43622111	43623476
NCIH1299	USE_18831	10	0.6312	0.0	0.759	SALL3	10	chr18	78979449	78981386
NCIH1299	USE_25529	11	0.6319	0.0	0.04	SIK1	91	chr21	43275265	43384120
NCIH1299	USE_24945	12	0.6358	0.0	1.289	NTSR1	26	chr20	62708469	62709995
NCIH1299	USE_42846	13	0.6358	0.0	0.693	MAGEA4	5	chrX	151913038	151913804
NCIH1299	USE_4417	14	0.6361	0.0	0.7	ADARB2	274	chr10	1726645	1737377
NCIH1299	USE_25544	15	0.6363	0.0	0.04	RRP1B	34	chr21	43640131	43646203
NCIH1437	USE_40727	1	0.5477	0.0	0.0	SAXO1	98	chr9	18854893	18857105
NCIH1437	USE_10739	2	0.5492	0.0	0.878	FZD10	33	chr12	130125806	130135889
NCIH1437	USE_40616	3	0.5662	0.0	0.033	LURAP1L	17	chr9	12813336	12818966
NCIH1437	USE_40674	4	0.5687	0.0	0.113	ZDHHC21	97	chr9	14554427	14556047
NCIH1437	USE_24201	5	0.57	0.0	1.111	BPIFA2	0	chr20	33165189	33178404
NCIH1437	USE_27018	6	0.5724	0.0	0.411	TMEM158	48	chr3	45273428	45274433
NCIH1437	USE_40745	7	0.5726	0.0	0.0	MLLT3	55	chr9	20536685	20539007
NCIH1437	USE_10738	8	0.5733	0.0	0.878	FZD10	62	chr12	130100975	130102163
NCIH1437	USE_6176	9	0.5744	0.0	1.137	CPXM2	32	chr10	123790524	123791045
NCIH1437	USE_40710	10	0.5768	0.0	0.226	BNC2	271	chr9	16367540	16369233
NCIH1437	USE_36156	11	0.5829	0.0	1.076	GPR141	92	chr7	37665463	37667266
NCIH1437	USE_34351	12	0.5833	0.0	0.71	HMGN3	95	chr6	79312331	79314032
NCIH1437	USE_40677	13	0.5851	0.0	0.113	ZDHHC21	3	chr9	14649641	14661586
NCIH1437	USE_40606	14	0.5881	0.0	0.018	PTPRD	653	chr9	8808817	8811018
NCIH1437	USE_19120	15	0.5886	0.0	0.017	KEAP1	9	chr19	10484976	10486387
NCIH146	USE_12088	1	0.4754	0.0	0.729	G2E3	89	chr14	30499919	30501067
NCIH146	USE_15312	2	0.4918	0.0	1.249	IGHV3OR16-17	36	chr16	33807315	33809141
NCIH146	USE_34141	3	0.5089	0.0	1.032	PTCHD4	201	chr6	48184371	48185524
NCIH146	USE_35169	4	0.5095	0.0	1.471	SYNE1	171	chr6	152208294	152209021
NCIH146	USE_32125	5	0.5193	0.0	0.08	CSNK1G3	470	chr5	124033680	124035792
NCIH146	USE_11069	6	0.5195	0.0	0.975	NBEA	588	chr13	34718812	34719944
NCIH146	USE_39578	7	0.5257	0.0	1.281	CSMD3	562	chr8	112267311	112268146
NCIH146	USE_11838	8	0.5293	0.0	1.39	TEX29	179	chr13	111508580	111509880
NCIH146	USE_9634	9	0.5304	0.0	0.957	DPY19L2	71	chr12	63541624	63543012
NCIH146	USE_11558	10	0.5309	0.0	1.243	GPC5	992	chr13	91142992	91143478
NCIH146	USE_11837	11	0.5372	0.0	1.39	TEX29	151	chr13	111480841	111481853
NCIH146	USE_4711	12	0.5389	0.0	1.55	PLXDC2	265	chr10	20317470	20319000
NCIH146	USE_20184	13	0.5411	0.0	1.003	MYT1L	404	chr2	2463934	2465424
NCIH146	USE_23814	14	0.5481	0.0	1.358	PLCB1	233	chr20	8755392	8756458
NCIH146	USE_28653	15	0.5497	0.0	1.714	KCNMB2	138	chr3	178419412	178420836
NCIH1648	USE_2535	1	0.5728	0.0	0.059	S100A11	4	chr1	152034838	152036839
NCIH1648	USE_2534	2	0.5778	0.0	0.059	S100A11	6	chr1	152013899	152054207
NCIH1648	USE_2536	3	0.5785	0.0	0.059	S100A11	7	chr1	152046998	152048817
NCIH1648	USE_24878	4	0.5973	0.0	0.928	CDH26	23	chr20	59971721	59973312
NCIH1648	USE_27263	5	0.5999	0.0	0.13	CFAP20DC	775	chr3	59653807	59665069
NCIH1648	USE_26506	6	0.609	0.0	0.955	EDEM1	492	chr3	5691579	5700127
NCIH1648	USE_28425	7	0.6138	0.0	0.977	SPTSSB	42	chr3	161315452	161317248
NCIH1648	USE_23855	8	0.617	0.0	0.502	SLX4IP	29	chr20	10564823	10567293
NCIH1648	USE_11738	9	0.6195	0.0	0.429	DAOA	441	chr13	105918680	105921061
NCIH1648	USE_24203	10	0.6197	0.0	1.471	BPIFB1	11	chr20	33276692	33283516
NCIH1648	USE_11739	11	0.621	0.0	0.429	DAOA	444	chr13	105919458	105926349
NCIH1648	USE_28426	12	0.6234	0.0	0.977	SPTSSB	38	chr3	161315510	161324844
NCIH1648	USE_28422	13	0.6237	0.0	0.979	NMD3	34	chr3	161140132	161149559
NCIH1648	USE_23449	14	0.6239	0.0	1.019	UGT1A8	44	chr2	233650389	233652268
NCIH1648	USE_27718	15	0.6242	0.0	1.035	CD200R1L	30	chr3	112799624	112802485
NCIH1650	USE_39233	1	0.5096	0.0	0.036	NECAB1	8	chr8	90879305	90889311
NCIH1650	USE_39231	2	0.5318	0.0	0.018	TMEM64	24	chr8	90671273	90693474
NCIH1650	USE_39227	3	0.5649	0.0	0.018	TMEM64	233	chr8	90467215	90479933
NCIH1650	USE_39228	4	0.5707	0.0	0.018	TMEM64	195	chr8	90500682	90521393
NCIH1650	USE_7669	5	0.5821	0.0	0.982	DLG2	280	chr11	84817349	84825965
NCIH1650	USE_39232	6	0.5867	0.0	0.018	TMEM64	14	chr8	90691198	90692839
NCIH1650	USE_39230	7	0.5912	0.0	0.018	TMEM64	61	chr8	90645009	90646563
NCIH1650	USE_38743	8	0.5975	0.0	0.922	SNTG1	557	chr8	49794955	49797166
NCIH1650	USE_19382	9	0.5984	0.0	1.198	UQCRFS1	1349	chr19	27858998	27861440
NCIH1650	USE_10925	10	0.6021	0.0	0.55	GPR12	79	chr13	26836874	26838895
NCIH1650	USE_26577	11	0.6025	0.0	0.0	HRH1	80	chr3	11271995	11290586
NCIH1650	USE_40770	12	0.6026	0.0	0.0	CDKN2B	207	chr9	22211302	22216822
NCIH1650	USE_29550	13	0.6037	0.0	0.875	TLR1	3	chr4	38818768	38821080
NCIH1650	USE_1121	14	0.6105	0.0	0.903	TESK2	9	chr1	45402903	45412366
NCIH1650	USE_19013	15	0.6109	0.0	0.418	TINCR	0	chr19	5557462	5578382
NCIH1693	USE_9187	1	0.5736	0.0	1.004	ALG10	310	chr12	34335589	34336920
NCIH1693	USE_20823	2	0.5836	0.0	1.01	TTC27	191	chr2	32916057	32916777
NCIH1693	USE_9186	3	0.5836	0.0	1.004	ALG10	323	chr12	34335475	34364008
NCIH1693	USE_20822	4	0.5867	0.0	1.01	TTC27	199	chr2	32900706	32948073
NCIH1693	USE_39550	5	0.5881	0.0	1.012	TRHR	195	chr8	108903779	108913094
NCIH1693	USE_39551	6	0.5893	0.0	1.012	TRHR	192	chr8	108910781	108913253
NCIH1693	USE_12376	7	0.5915	0.0	1.055	DDHD1	170	chr14	53259042	53272643
NCIH1693	USE_9246	8	0.6052	0.0	2.199	ADAMTS20	44	chr12	43407519	43408952
NCIH1693	USE_12957	9	0.6062	0.0	1.043	TTC7B	50	chr14	90715215	90726831
NCIH1693	USE_21415	10	0.6118	0.0	1.059	C1D	29	chr2	68044789	68047503
NCIH1693	USE_27613	11	0.6125	0.0	0.698	ZPLD1	9	chr3	102298677	102300395
NCIH1693	USE_35934	12	0.6134	0.0	1.279	NFE2L3	420	chr7	25743771	25754100
NCIH1693	USE_28466	13	0.6183	0.0	0.82	GOLIM4	368	chr3	168416207	168425212
NCIH1693	USE_8961	14	0.6186	0.0	0.713	IRAG2	80	chr12	24969603	24981474
NCIH1693	USE_12882	15	0.6197	0.0	1.042	DIO2	93	chr14	80375073	80396434
NCIH1703	USE_31987	1	0.5716	0.0	1.382	EFNA5	1858	chr5	105660713	105670111
NCIH1703	USE_10251	2	0.5829	0.0	0.992	TXNRD1	36	chr12	104243639	104249390
NCIH1703	USE_38222	3	0.5913	0.0	0.535	TRMT9B	168	chr8	13156379	13158448
NCIH1703	USE_34996	4	0.5919	0.0	1.49	CITED2	1291	chr6	140660442	140669835
NCIH1703	USE_38224	5	0.5966	0.0	0.535	DLC1	126	chr8	13210653	13224395
NCIH1703	USE_31986	6	0.5988	0.0	1.382	EFNA5	1880	chr5	105639424	105647684
NCIH1703	USE_31985	7	0.6034	0.0	1.382	EFNA5	1905	chr5	105616697	105620098
NCIH1703	USE_36825	8	0.6053	0.0	0.971	SEMA3D	421	chr7	84664701	84675667
NCIH1703	USE_25135	9	0.6077	0.0	0.933	USP25	657	chr21	16455558	16470046
NCIH1703	USE_22657	10	0.6088	0.0	1.005	MAP3K20	80	chr2	173090468	173091474
NCIH1703	USE_31890	11	0.6158	0.0	1.198	NR2F1	14	chr5	93598656	93607983
NCIH1703	USE_42931	12	0.6158	0.0	0.396	CDY2B	119	chrY	17752533	17767133
NCIH1703	USE_42932	13	0.617	0.0	0.396	CDY2A	119	chrY	18138862	18153372
NCIH1703	USE_38223	14	0.6185	0.0	0.535	DLC1	150	chr8	13192593	13195010
NCIH1703	USE_31984	15	0.6188	0.0	1.382	EFNA5	1936	chr5	105581853	105593716
NCIH1963	USE_12201	1	0.4997	0.0	1.097	MBIP	36	chr14	36344797	36346996
NCIH1963	USE_12204	2	0.5029	0.0	1.136	NKX2-1	94	chr14	36423350	36425892
NCIH1963	USE_5818	3	0.5106	0.0	0.515	ARMH3	48	chr10	101901752	101903736
NCIH1963	USE_5430	4	0.5238	0.0	0.019	ADK	11	chr10	74417907	74419375
NCIH1963	USE_17781	5	0.5293	0.0	1.589	RBFOX3	18	chr17	79331023	79333272
NCIH1963	USE_24303	6	0.5443	0.0	1.066	GHRH	2	chr20	37258282	37259702
NCIH1963	USE_20160	7	0.5458	0.0	1.037	SNTG2	43	chr2	1115304	1117130
NCIH1963	USE_33458	8	0.546	0.0	1.024	CAP2	8	chr6	17483387	17485243
NCIH1963	USE_38080	9	0.5475	0.0	1.02	MCPH1	459	chr8	6066910	6068936
NCIH1963	USE_35475	10	0.5478	0.0	1.073	DLL1	161	chr6	170132371	170133581
NCIH1963	USE_28689	11	0.5497	0.0	1.032	CCDC39	99	chr3	180743047	180744088
NCIH1963	USE_12063	12	0.55	0.0	0.916	FOXG1	772	chr14	27995260	27997206
NCIH1963	USE_12206	13	0.5516	0.0	1.136	NKX2-1	53	chr14	36464419	36465607
NCIH1963	USE_31353	14	0.5524	0.0	0.901	HCN1	32	chr5	45507520	45509120
NCIH1963	USE_40692	15	0.5538	0.0	1.008	PSIP1	84	chr9	15571383	15573446
NCIH1975	USE_20823	1	0.5779	0.0	1.124	TTC27	191	chr2	32916057	32916777
NCIH1975	USE_20822	2	0.5811	0.0	1.124	TTC27	199	chr2	32900706	32948073
NCIH1975	USE_15666	3	0.6187	0.0	1.003	VAC14	60	chr16	70803841	70806684
NCIH1975	USE_19353	4	0.6187	0.0	1.995	ZNF66	56	chr19	20839872	20859003
NCIH1975	USE_36137	5	0.6273	0.0	1.637	AOAH	128	chr7	36746679	36748793
NCIH1975	USE_36289	6	0.6301	0.0	1.542	ADCY1	205	chr7	45435234	45451741
NCIH1975	USE_11633	7	0.6311	0.0	0.001	STK24	64	chr13	98565861	98586558
NCIH1975	USE_41736	8	0.6316	0.0	1.084	BRINP1	613	chr9	118641850	118653578
NCIH1975	USE_11619	9	0.6326	0.0	0.0	RNF113B	32	chr13	98201171	98216475
NCIH1975	USE_2365	10	0.6329	0.0	1.47	NBPF12	262	chr1	146700216	146709200
NCIH1975	USE_20001	11	0.6333	0.0	1.757	ZNF432	7	chr19	52070019	52071579
NCIH1975	USE_29498	12	0.6343	0.0	0.773	PCDH7	155	chr4	31088437	31089850
NCIH1975	USE_12748	13	0.6346	0.0	1.714	RGS6	6	chr14	72255208	72256702
NCIH1975	USE_38180	14	0.6351	0.0	0.726	XKR6	124	chr8	11168434	11178138
NCIH1975	USE_11632	15	0.6358	0.0	0.001	STK24	6	chr13	98509953	98525720
NCIH2030	USE_42261	1	0.3216	0.0	0.007	SHOX	185	chrX	826379	828784
NCIH2030	USE_42260	2	0.348	0.0	0.007	SHOX	202	chrX	825955	861918
NCIH2030	USE_42283	3	0.4788	0.0	0.007	DHRSX	13	chrX	2342436	2352996
NCIH2030	USE_42280	4	0.4845	0.0	0.007	ASMT	258	chrX	1886558	1889504
NCIH2030	USE_42266	5	0.5003	0.0	0.007	CRLF2	13	chrX	1198193	1228596
NCIH2030	USE_42284	6	0.5153	0.0	0.007	DHRSX	0	chrX	2351429	2371207
NCIH2030	USE_42286	7	0.5363	0.0	0.007	DHRSX	35	chrX	2391447	2402709
NCIH2030	USE_42276	8	0.5526	0.0	0.007	AKAP17A	9	chrX	1582682	1592632
NCIH2030	USE_42269	9	0.5737	0.0	0.007	SLC25A6	4	chrX	1391321	1395315
NCIH2030	USE_42640	10	0.5787	0.0	0.773	CPXCR1	134	chrX	88882769	88887846
NCIH2030	USE_42293	11	0.5823	0.0	0.007	CD99	102	chrX	2608033	2618681
NCIH2030	USE_42277	12	0.5899	0.0	0.007	ASMT	62	chrX	1679706	1703491
NCIH2030	USE_42254	13	0.5906	0.0	0.007	GTPBP6	9	chrX	318410	324252
NCIH2030	USE_42282	14	0.5922	0.0	0.007	DHRSX	39	chrX	2318404	2325585
NCIH2030	USE_42265	15	0.593	0.0	0.007	CRLF2	23	chrX	1172515	1180848
NCIH2087	USE_25664	1	0.5496	0.0	0.683	POTEH	222	chr22	15926625	15930806
NCIH2087	USE_15536	2	0.5597	0.0	1.01	CDH11	377	chr16	65408855	65415376
NCIH2087	USE_23978	3	0.5813	0.0	0.693	SLC24A3	147	chr20	19609077	19622053
NCIH2087	USE_21745	4	0.5902	0.0	0.941	TRIM43	120	chr2	95713057	95720696
NCIH2087	USE_17154	5	0.5925	0.0	0.673	AKAP1	107	chr17	57209615	57212288
NCIH2087	USE_3468	6	0.5939	0.0	1.027	CHI3L1	4	chr1	203177280	203178925
NCIH2087	USE_40789	7	0.6008	0.0	0.375	TEK	47	chr9	27118765	27125168
NCIH2087	USE_16643	8	0.6009	0.0	0.673	TMEM132E	112	chr17	34720594	34723030
NCIH2087	USE_9591	9	0.6133	0.0	1.035	LRIG3	472	chr12	58413046	58434685
NCIH2087	USE_28109	10	0.6151	0.0	1.052	ESYT3	36	chr3	138493320	138496161
NCIH2087	USE_34067	11	0.616	0.0	0.739	MRPL14	109	chr6	44010294	44012116
NCIH2087	USE_17732	12	0.6194	0.0	0.698	TNRC6C	202	chr17	77830199	77832369
NCIH2087	USE_42684	13	0.6204	0.0	0.357	VSIG1	32	chrX	108022872	108036345
NCIH2087	USE_11776	14	0.623	0.0	0.699	MYO16	86	chr13	108984298	108993013
NCIH2087	USE_42854	15	0.6241	0.0	0.407	ZNF185	39	chrX	152894628	152897496
NCIH211	USE_42673	1	0.4282	0.0	0.002	ESX1	432	chrX	104679117	104690852
NCIH211	USE_40809	2	0.5059	0.0	0.538	ACO1	79	chr9	32339121	32341171
NCIH211	USE_37162	3	0.5141	0.0	0.564	RELN	65	chr7	103795299	103796800
NCIH211	USE_30917	4	0.5274	0.0	0.601	MED10	314	chr5	6039471	6082398
NCIH211	USE_26726	5	0.5305	0.0	0.516	KAT2B	7	chr3	20083761	20096591
NCIH211	USE_275	6	0.5338	0.0	1.059	CASZ1	124	chr1	10839783	10842062
NCIH211	USE_42248	7	0.5342	0.0	0.55	CACNA1B	68	chr9	138068658	138071281
NCIH211	USE_29408	8	0.5373	0.0	1.077	PACRGL	259	chr4	20982083	20985148
NCIH211	USE_39033	9	0.5413	0.0	1.096	KCNB2	132	chr8	72601662	72608327
NCIH211	USE_6401	10	0.5457	0.0	1.063	TRPM5	1	chr11	2425189	2427323
NCIH211	USE_12872	11	0.5495	0.0	1.465	DIO2	632	chr14	79659533	79661001
NCIH211	USE_12873	12	0.5515	0.0	1.465	DIO2	617	chr14	79673817	79676333
NCIH211	USE_37748	13	0.5542	0.0	1.446	TAS2R5	1	chr7	141783214	141795640
NCIH211	USE_30061	14	0.5576	0.0	0.541	ADH1C	7	chr4	99334988	99339912
NCIH211	USE_33541	15	0.5594	0.0	0.954	SOX4	74	chr6	21521026	21523024
NCIH2126	USE_31972	1	0.4821	0.0	0.0	NUDT12	135	chr5	103411323	103429197
NCIH2126	USE_31979	2	0.5197	0.0	0.0	NUDT12	497	chr5	104052125	104054142
NCIH2126	USE_15019	3	0.5202	0.0	0.938	XYLT1	251	chr16	17031859	17038349
NCIH2126	USE_30031	4	0.5205	0.0	0.079	CCSER1	966	chr4	91826594	91838835
NCIH2126	USE_31982	5	0.5262	0.0	0.0	NUDT12	597	chr5	104146553	104160560
NCIH2126	USE_31973	6	0.5335	0.0	0.0	NUDT12	99	chr5	103450901	103462098
NCIH2126	USE_30023	7	0.5368	0.0	0.079	MMRN1	144	chr4	90058757	90064049
NCIH2126	USE_4570	8	0.5383	0.0	0.049	CELF2	546	chr10	10514412	10526756
NCIH2126	USE_31981	9	0.547	0.0	0.0	NUDT12	529	chr5	104079934	104089720
NCIH2126	USE_30028	10	0.5513	0.0	0.079	MMRN1	329	chr4	90245047	90247955
NCIH2126	USE_31983	11	0.5592	0.0	0.0	NUDT12	794	chr5	104344428	104355503
NCIH2126	USE_31976	12	0.5612	0.0	0.0	NUDT12	309	chr5	103861097	103868746
NCIH2126	USE_4586	13	0.5616	0.0	0.0	USP6NL	90	chr10	11439747	11450895
NCIH2126	USE_30030	14	0.5618	0.0	0.079	CCSER1	489	chr4	91352839	91359728
NCIH2126	USE_22306	15	0.5642	0.0	0.195	LRP1B	328	chr2	141501348	141517464
NCIH2171	USE_39032	1	0.5696	0.0	0.628	KCNB2	158	chr8	72578556	72580041
NCIH2171	USE_13748	2	0.5748	0.0	1.134	TNFAIP8L3	56	chr15	51023359	51025662
NCIH2171	USE_8532	3	0.5775	0.0	2.225	DCP1B	107	chr12	2081768	2083813
NCIH2171	USE_38890	4	0.5826	0.0	2.948	CHD7	72	chr8	60842990	60847989
NCIH2171	USE_17730	5	0.5831	0.0	1.116	TNRC6C	230	chr17	77801936	77804025
NCIH2171	USE_34669	6	0.5886	0.0	1.138	HS3ST5	237	chr6	114431427	114441903
NCIH2171	USE_21189	7	0.5911	0.0	1.149	EML6	27	chr2	54871334	54879835
NCIH2171	USE_23897	8	0.5913	0.0	1.481	SPTLC3	556	chr20	12528081	12536337
NCIH2171	USE_35930	9	0.5915	0.0	1.016	NFE2L3	443	chr7	25725423	25727570
NCIH2171	USE_24535	10	0.5924	0.0	1.348	SULF2	125	chr20	47846318	47847695
NCIH2171	USE_3533	11	0.5937	0.0	1.136	CNTN2	29	chr1	205030437	205032532
NCIH2171	USE_15364	12	0.5951	0.0	1.031	ZNF423	120	chr16	49547199	49557738
NCIH2171	USE_434	13	0.5951	0.0	1.076	IGSF21	47	chr1	18191203	18200065
NCIH2171	USE_40371	14	0.5965	0.0	0.956	PTP4A3	119	chr8	141528709	141535684
NCIH2171	USE_9517	15	0.5977	0.0	1.16	NEUROD4	34	chr12	55051153	55068540
NCIH2228	USE_37206	1	0.5838	0.0	0.607	NAMPT	181	chr7	106447589	106449888
NCIH2228	USE_1740	2	0.5928	0.0	0.832	GCLM	66	chr1	93963002	93965587
NCIH2228	USE_13811	3	0.6079	0.0	0.776	RSL24D1	385	chr15	54802713	54804426
NCIH2228	USE_27287	4	0.613	0.0	0.546	CADPS	34	chr3	62601305	62604406
NCIH2228	USE_37205	5	0.613	0.0	0.607	NAMPT	154	chr7	106416900	106426220
NCIH2228	USE_37204	6	0.6131	0.0	0.607	NAMPT	97	chr7	106344544	106385293
NCIH2228	USE_5933	7	0.6132	0.0	0.815	RBM20	23	chr10	110763972	110766275
NCIH2228	USE_27288	8	0.6134	0.0	0.546	CADPS	31	chr3	62603434	62607791
NCIH2228	USE_28334	9	0.6139	0.0	1.016	MME	131	chr3	154971065	154972779
NCIH2228	USE_37203	10	0.6141	0.0	0.607	NAMPT	79	chr7	106344379	106348197
NCIH2228	USE_40091	11	0.6151	0.0	1.031	MYC	995	chr8	128733853	128735210
NCIH2228	USE_37207	12	0.6159	0.0	0.607	NAMPT	188	chr7	106448272	106462922
NCIH2228	USE_22610	13	0.6162	0.0	1.04	METTL8	130	chr2	171244330	171245436
NCIH2228	USE_4481	14	0.6176	0.0	0.864	AKR1C3	29	chr10	5040425	5042709
NCIH2228	USE_37596	15	0.6178	0.0	0.54	AKR1B15	49	chr7	134613264	134613940
NCIH226	USE_14536	1	0.5088	0.0	1.247	SLCO3A1	7	chr15	92020421	92021440
NCIH226	USE_31556	2	0.5548	0.0	1.054	SREK1	292	chr5	66453528	66455419
NCIH226	USE_31652	3	0.5584	0.0	1.074	PTCD2	58	chr5	72401891	72403356
NCIH226	USE_19401	4	0.5589	0.0	0.983	UQCRFS1	247	chr19	28960887	28961801
NCIH226	USE_36203	5	0.5618	0.0	1.262	SUGCT	420	chr7	40914606	40922918
NCIH226	USE_36435	6	0.5638	0.0	1.027	LANCL2	91	chr7	55307796	55309091
NCIH226	USE_33274	7	0.5641	0.0	0.987	TFAP2A	758	chr6	9647203	9648422
NCIH226	USE_4573	8	0.5668	0.0	1.043	CELF2	195	chr10	10871494	10873009
NCIH226	USE_19400	9	0.5671	0.0	0.983	UQCRFS1	245	chr19	28960503	28966808
NCIH226	USE_13563	10	0.5686	0.0	0.555	RASGRP1	467	chr15	38991327	38997191
NCIH226	USE_33273	11	0.5694	0.0	0.987	TFAP2A	753	chr6	9646985	9658741
NCIH226	USE_14150	12	0.5698	0.0	1.312	NR2E3	113	chr15	71691331	71692770
NCIH226	USE_27550	13	0.5705	0.0	1.078	COL8A1	155	chr3	99562714	99563958
NCIH226	USE_22610	14	0.5717	0.0	1.048	METTL8	130	chr2	171244330	171245436
NCIH226	USE_42399	15	0.5732	0.0	0.54	CNKSR2	383	chrX	21127096	21133652
NCIH23	USE_31067	1	0.5593	0.0	1.243	BASP1	134	chr5	17304266	17306997
NCIH23	USE_39130	2	0.5699	0.0	0.51	ZBTB10	138	chr8	80366115	80368068
NCIH23	USE_28563	3	0.5708	0.0	0.596	TNFSF10	48	chr3	172562189	172564536
NCIH23	USE_39127	4	0.5751	0.0	0.524	TPD52	162	chr8	80289773	80301863
NCIH23	USE_21232	5	0.5924	0.0	1.649	FANCL	434	chr2	58633660	58635937
NCIH23	USE_31923	6	0.5925	0.0	0.989	PCSK1	97	chr5	96508631	96510938
NCIH23	USE_20454	7	0.5957	0.0	1.445	MYCN	31	chr2	15911682	15913016
NCIH23	USE_39126	8	0.5995	0.0	0.524	TPD52	124	chr8	80256564	80258697
NCIH23	USE_33095	9	0.5998	0.0	1.631	GMDS	168	chr6	2101351	2104465
NCIH23	USE_28554	10	0.6025	0.0	0.561	FNDC3B	90	chr3	172129680	172130946
NCIH23	USE_8742	11	0.6047	0.0	1.213	KLRC2	5	chr12	10411362	10446085
NCIH23	USE_39128	12	0.6068	0.0	0.524	TPD52	158	chr8	80290295	80292324
NCIH23	USE_29426	13	0.6072	0.0	0.934	DHX15	336	chr4	24209639	24220193
NCIH23	USE_23091	14	0.609	0.0	1.269	CPS1	24	chr2	210548134	210560158
NCIH23	USE_29582	15	0.6121	0.0	0.935	CHRNA9	11	chr4	40332892	40335494
NCIH2887	USE_19643	1	0.4936	0.0	2.251	FCGBP	16	chr19	39914749	39915843
NCIH2887	USE_18606	2	0.5899	0.0	0.992	ONECUT2	35	chr18	57427617	57429044
NCIH2887	USE_19645	3	0.6137	0.0	2.251	PSMC4	31	chr19	39943463	39945467
NCIH2887	USE_15731	4	0.6143	0.0	1.306	CFDP1	22	chr16	75339915	75342270
NCIH2887	USE_20962	5	0.6178	0.0	0.617	PKDCC	225	chr2	41826701	41829307
NCIH2887	USE_40975	6	0.6218	0.0	1.0	SPATA31A6	242	chr9	42421271	42438065
NCIH2887	USE_2852	7	0.6231	0.0	0.658	NUF2	161	chr1	163471104	163473890
NCIH2887	USE_15928	8	0.6241	0.0	1.295	FOXL1	51	chr16	86631107	86632375
NCIH2887	USE_24673	9	0.628	0.0	1.521	ATP9A	15	chr20	51665314	51667851
NCIH2887	USE_15730	10	0.6287	0.0	1.306	CFDP1	26	chr16	75333053	75342043
NCIH2887	USE_37966	11	0.6301	0.0	1.552	SHH	2	chr7	155808329	155809515
NCIH2887	USE_31830	12	0.6311	0.0	1.215	COX7C	48	chr5	86570299	86571528
NCIH2887	USE_31569	13	0.6312	0.0	1.267	CD180	22	chr5	67164045	67167141
NCIH2887	USE_22488	14	0.6317	0.0	1.043	PLA2R1	71	chr2	160062869	160075109
NCIH2887	USE_9837	15	0.6329	0.0	0.74	ATXN7L3B	138	chr12	74401942	74403557
NCIH3122	USE_7114	1	0.5926	0.0	0.803	SYT7	13	chr11	61532888	61534649
NCIH3122	USE_40768	2	0.5947	0.0	0.0	CDKN2B	111	chr9	22117355	22118741
NCIH3122	USE_24833	3	0.6019	0.0	1.466	ANKRD60	46	chr20	58267865	58269414
NCIH3122	USE_16304	4	0.6081	0.0	0.758	ELAC2	177	chr17	13181817	13183282
NCIH3122	USE_21746	5	0.6108	0.0	0.987	ANKRD36C	9	chr2	95898628	95910329
NCIH3122	USE_36995	6	0.6139	0.0	0.942	LMTK2	20	chr7	98177898	98180021
